9001,155,368.2994000000,104.3720000000,22.637,1.500,1.593,2
9001,156,365.4808000000,104.4012000000,21.193,1.500,1.593,2
9001,157,360.2278000000,104.4825000000,18.491,1.500,1.593,2
9001,158,356.7603000000,104.4630000000,16.658,1.500,1.593,2
9001,159,352.8140000000,104.4817000000,14.648,1.500,1.593,2
9001,160,347.7212000000,104.5608000000,12.005,1.500,1.593,2
9001,161,343.5233000000,104.6990000000,10.068,1.500,1.593,2
9001,162,338.8713000000,104.7664000000,8.069,1.500,1.593,2
9001,163,333.1942000000,105.0701000000,6.067,1.500,1.593,2
9001,164,325.2314000000,105.3346000000,4.093,1.500,1.593,2
9001,165,308.3336000000,106.9955000000,2.158,1.500,1.593,2
9001,166,196.0861000000,103.5799000000,1.136,1.500,1.593,2
9001,167,140.8896000000,97.0822000000,4.316,1.500,1.593,2
9001,168,129.4573000000,96.5713000000,7.698,1.500,1.593,2
9001,169,122.0339000000,97.1628000000,10.945,1.500,1.593,2
9001,170,115.8176000000,97.8631000000,14.032,1.500,1.593,2
9001,171,110.9886000000,98.2951000000,16.515,1.500,1.593,2
9001,172,106.2727000000,98.6936000000,18.993,1.500,1.593,2
9001,173,102.4947000000,99.0895000000,20.934,1.500,1.593,2
9001,174,99.2316000000,99.3551000000,22.592,1.500,1.593,2
9001,175,94.8796000000,99.7151000000,24.787,1.500,1.593,2
9001,176,91.6411000000,99.9124000000,26.360,1.500,1.593,2
9001,177,88.5756000000,100.0840000000,27.789,1.500,1.593,2
9001,178,85.4478000000,100.1868000000,29.207,1.500,1.593,2
9001,179,82.1895000000,100.3075000000,30.652,1.500,1.593,2
9001,108,6.0474000000,105.0633000000,37.926,1.500,1.593,200
9001,109,1.6006000000,105.0467000000,36.699,1.500,1.593,2
9001,112,396.7568000000,104.9857000000,35.211,1.500,1.593,2
9001,113,392.3368000000,104.9080000000,33.598,1.500,1.593,2
9001,114,388.5086000000,104.8213000000,32.130,1.500,1.593,2
9001,115,385.0975000000,104.8054000000,30.708,1.500,1.593,2
9001,116,380.1869000000,104.7563000000,28.613,1.500,1.593,2
9001,117,375.2813000000,104.7206000000,26.352,1.500,1.593,2
9001,118,370.3677000000,104.7058000000,23.902,1.500,1.593,2
9001,119,365.4386000000,104.7156000000,21.397,1.500,1.593,2
9001,120,359.1133000000,104.8603000000,18.151,1.500,1.593,2
9001,122,354.5900000000,104.8906000000,15.839,1.500,1.593,2
9001,123,349.3792000000,105.0188000000,13.247,1.500,1.593,2
9001,124,342.6668000000,105.4332000000,10.079,1.500,1.593,2
9001,125,335.3648000000,105.8468000000,7.229,1.500,1.593,2
9001,126,325.8661000000,106.7161000000,4.687,1.500,1.593,2
9001,127,302.5626000000,110.1798000000,2.165,1.500,1.593,2
9001,128,164.9661000000,102.8885000000,2.128,1.500,1.593,2
9001,129,139.1024000000,98.2790000000,5.156,1.500,1.593,2
9001,130,128.9997000000,97.4842000000,8.376,1.500,1.593,2
9001,131,121.9313000000,97.8342000000,11.419,1.500,1.593,2
9001,132,116.0674000000,98.4082000000,14.266,1.500,1.593,2
9001,134,111.0726000000,98.6745000000,16.795,1.500,1.593,2
9001,135,106.0950000000,99.0586000000,19.378,1.500,1.593,2
9001,136,101.5904000000,99.5394000000,21.688,1.500,1.593,2
9001,137,97.6454000000,99.7963000000,23.661,1.500,1.593,2
9001,138,94.1949000000,100.0676000000,25.384,1.500,1.593,2
9001,139,90.2150000000,100.3174000000,27.275,1.500,1.593,2
9001,140,87.0197000000,100.3392000000,28.730,1.500,1.593,2
9001,142,82.3586000000,100.3814000000,30.781,1.500,1.593,2
9001,143,75.2103000000,100.1009000000,33.582,2.000,1.593,2
9001,180,87.4297000000,100.3941000000,57.922,1.500,1.593,200
9001,183,86.4114000000,100.3822000000,54.316,1.500,1.593,2
9001,184,85.4983000000,100.4567000000,50.092,1.500,1.593,2
9001,185,85.5011000000,100.2566000000,49.071,1.500,1.593,2
9001,189,86.2705000000,100.0790000000,45.814,1.500,1.593,2
9001,192,87.3116000000,100.0310000000,43.986,1.500,1.593,2
9001,193,89.3002000000,99.9162000000,42.204,1.500,1.593,2
9001,196,92.6949000000,99.7591000000,40.345,1.500,1.593,2
9001,197,96.4830000000,99.4523000000,38.648,1.500,1.593,2
9001,205,101.5405000000,99.1934000000,37.363,1.500,1.593,2
9001,208,105.1628000000,99.0530000000,36.923,1.500,1.593,2
9001,217,109.3551000000,98.8646000000,36.577,1.500,1.593,2
9001,220,113.9685000000,98.5890000000,36.519,1.500,1.593,2
9001,221,118.6667000000,98.2995000000,36.963,1.500,1.593,2
9001,225,120.3254000000,98.3796000000,37.297,1.500,1.593,2
9001,226,122.7766000000,98.2044000000,38.042,1.500,1.593,2
9001,228,124.0533000000,97.9286500000,38.636,1.500,1.593,2
9001,235,130.3697000000,97.4870000000,43.389,1.500,1.593,2
9001,181,87.2745000000,100.5442000000,57.957,1.500,1.593,200
9001,182,86.2328000000,100.5403000000,54.341,1.500,1.593,2
9001,186,85.3587000000,100.4547000000,50.101,1.500,1.593,2
9001,187,85.3075000000,100.4246000000,49.058,1.500,1.593,2
9001,188,85.6771000000,100.3145000000,46.867,1.500,1.593,2
9001,190,86.0146000000,100.2804000000,45.830,1.500,1.593,2
9001,191,87.0096000000,100.2093000000,44.033,1.500,1.593,2
9001,194,89.2495000000,100.0922000000,42.009,1.500,1.593,2
9001,195,92.1295000000,99.9595000000,40.413,1.500,1.593,2
9001,198,96.3001000000,99.6743000000,38.542,1.500,1.593,2
9001,206,101.8174000000,99.4177000000,37.156,1.500,1.593,2
9001,207,105.0455000000,99.2831000000,36.776,1.500,1.593,2
9001,218,109.4064000000,99.0875000000,36.416,1.500,1.593,2
9001,219,113.4520333333,98.8465333333,36.346,1.500,1.593,2
9001,222,118.6199000000,98.5063000000,36.807,1.500,1.593,2
9001,224,120.4321000000,98.4046000000,37.188,1.500,1.593,2
9001,227,122.8690000000,98.2304000000,37.931,1.500,1.593,2
9001,229,124.2197500000,98.1321000000,38.510,1.500,1.593,2
9001,236,130.6073000000,97.6835000000,43.361,1.500,1.593,2
9001,265,145.1657000000,97.3600000000,38.960,1.500,1.593,200
9001,268,145.2300000000,97.2664000000,36.117,1.500,1.593,2
9001,269,145.3924000000,97.0422000000,31.800,1.500,1.593,2
9001,272,145.6844000000,97.0203000000,29.159,1.500,1.593,2
9001,273,145.9620000000,96.7469000000,28.122,1.500,1.593,2
9001,276,148.0704000000,96.5427000000,24.667,1.500,1.593,2
9001,278,151.4130000000,96.4494000000,22.053,1.500,1.593,2
9001,281,157.3416000000,96.3753000000,19.429,1.500,1.593,2
9001,287,162.4847000000,96.2459000000,18.053,1.500,1.593,2
9001,290,176.8754000000,96.0532000000,15.955,1.500,1.593,2
9001,292,184.5026000000,96.1283000000,15.502,1.500,1.593,2
9001,293,192.0014000000,96.2042000000,15.630,1.500,1.593,2
9001,297,199.4380000000,96.3957000000,16.455,1.500,1.593,2
9001,298,206.6061000000,96.7740000000,18.087,1.500,1.593,2
9001,302,209.4076000000,96.9275000000,19.061,1.500,1.593,2
9001,303,212.3294000000,97.1129000000,20.237,1.500,1.593,2
9001,310,220.5790000000,97.6953000000,24.106,1.500,1.593,2
9001,313,224.4788000000,98.0448000000,26.200,1.500,1.593,2
9001,314,229.2198000000,98.4532000000,29.108,1.500,1.593,2
9001,316,232.8212000000,98.7718000000,31.489,1.500,1.593,2
9001,322,233.8409000000,98.8724000000,32.211,1.500,1.593,2
9001,323,237.5206000000,99.1159000000,34.472,1.500,1.593,2
9001,329,240.0966000000,99.2445000000,35.974,1.500,1.593,2
9001,330,243.3612000000,99.4009000000,37.974,1.500,1.593,2
9001,331,245.7396000000,99.4992000000,39.595,1.500,1.593,2
9001,332,247.4047000000,99.5822000000,40.885,1.500,1.593,2
9001,333,248.5742000000,99.5859000000,42.071,1.500,1.593,2
9001,334,250.2161000000,99.5748000000,43.748,1.500,1.593,2
9001,266,144.9339000000,97.6038000000,38.956,1.500,1.593,200
9001,267,144.9769000000,97.5594000000,36.452,1.500,1.593,2
9001,270,145.1160000000,97.2591000000,31.807,1.500,1.593,2
9001,271,145.4295000000,97.0828000000,29.150,1.500,1.593,2
9001,274,145.6084000000,97.0263000000,28.125,1.500,1.593,2
9001,275,147.5393000000,96.9114000000,24.807,1.500,1.593,2
9001,279,151.2338000000,96.8608000000,21.823,1.500,1.593,2
9001,280,156.8191000000,96.8308000000,19.389,1.500,1.593,2
9001,288,161.5483000000,96.7292000000,18.045,1.500,1.593,2
9001,289,171.4909000000,96.5498000000,16.338,1.500,1.593,2
9001,291,182.0412000000,96.6013000000,15.429,1.500,1.593,2
9001,294,192.0560000000,96.7041000000,15.483,1.500,1.593,2
9001,296,199.2880000000,96.8595000000,16.241,1.500,1.593,2
9001,299,206.9417000000,97.1514000000,17.965,1.500,1.593,2
9001,301,209.7560000000,97.3164000000,18.961,1.500,1.593,2
9001,304,212.6792000000,97.3556000000,20.117,1.500,1.593,2
9001,311,220.8260000000,97.9740000000,24.014,1.500,1.593,2
9001,312,224.7523000000,98.3122000000,26.103,1.500,1.593,2
9001,315,229.5707000000,98.7748000000,29.066,1.500,1.593,2
9001,317,233.0968000000,99.0381000000,31.448,1.500,1.593,2
9001,321,234.1107000000,99.1140000000,32.137,1.500,1.593,2
9001,324,237.8508000000,99.2978000000,34.447,1.500,1.593,2
9001,325,241.5927000000,99.5334000000,36.655,1.500,1.593,2
9001,326,245.2371000000,99.7013000000,39.011,1.500,1.593,2
9001,327,247.9486000000,99.7826000000,41.091,1.500,1.593,2
9001,328,250.1144500000,99.7086000000,43.290,1.500,1.593,2
9001,431,286.7992000000,100.9009000000,34.380,1.500,1.593,200
9001,432,282.4396000000,100.9311000000,33.956,1.500,1.593,2
9001,438,281.1428000000,100.8840000000,34.052,1.500,1.593,2
9001,439,280.5318000000,100.8804000000,34.236,1.500,1.593,2
9001,440,280.0748000000,100.8310000000,34.834,1.500,1.593,2
9001,441,279.6544000000,100.7388000000,37.411,1.500,1.593,2
9001,447,279.7194000000,100.5374000000,37.864,1.500,1.573,2
9001,448,279.1855000000,100.4712000000,38.170,1.500,1.573,2
9001,449,279.1205000000,100.2620000000,38.314,1.500,1.573,2
9001,450,277.6035000000,100.5042000000,38.571,1.500,1.573,2
9001,453,274.0209000000,100.2959000000,39.593,1.500,1.573,2
9001,454,272.7178000000,100.0222000000,40.211,1.500,1.573,2
9001,455,270.8095000000,99.8793000000,41.142,1.500,1.573,2
9001,458,266.9404000000,99.3479000000,43.947,1.800,1.573,2
9001,459,266.6720500000,99.3615000000,44.434,1.800,1.573,2
9001,462,267.3446000000,99.5346000000,49.344,1.800,1.573,2
9001,463,272.3314000000,100.1305000000,49.361,1.500,1.573,2
9001,464,272.1877000000,100.1371000000,51.927,1.500,1.573,2
9001,467,271.9682000000,100.1360000000,56.916,1.500,1.573,2
9001,518,270.6788000000,99.6515000000,57.008,1.800,1.573,2
9001,521,270.6573000000,99.6034000000,55.063,1.800,1.573,2
9001,522,267.8535000000,99.4061000000,54.945,1.800,1.573,2
9001,525,267.3911000000,99.6045000000,66.573,1.800,1.573,2
8000,541,34.3413000000,100.8651000000,11.498,1.500,1.590,2
8000,544,59.4021000000,101.4908000000,8.117,1.500,1.590,2
8000,560,70.5493000000,101.6173000000,7.519,1.500,1.590,2
8000,561,127.3385000000,101.3449000000,8.341,1.500,1.590,2
8000,564,153.7203000000,100.7856000000,12.529,1.500,1.590,2
8000,565,172.6955000000,100.4243000000,23.708,1.500,1.590,2
8000,568,177.4510000000,100.3771000000,31.056,1.500,1.590,2
8000,569,166.5081000000,100.4406000000,33.264,1.500,1.590,2
8000,574,175.4073000000,100.3135000000,46.664,2.000,1.590,2
8000,575,177.3322000000,100.2445000000,51.282,1.500,1.590,2
8000,578,178.1267000000,100.2666000000,52.974,1.500,1.590,2
8000,579,178.5455000000,100.2775000000,53.452,1.500,1.590,2
8000,582,179.6839000000,100.2617000000,54.202,1.500,1.590,2
8000,583,181.4061000000,100.2889000000,54.649,1.500,1.590,2
8000,586,182.2973000000,100.2518000000,54.696,1.500,1.590,2
8000,587,189.3659000000,100.4264000000,55.368,1.500,1.590,2
8000,590,190.5138000000,100.5606000000,55.535,1.500,1.590,2
8000,591,192.2799000000,100.5824000000,55.819,1.500,1.590,2
8000,594,193.6625000000,100.5132000000,56.088,1.500,1.590,2
8000,595,195.8915000000,100.4853000000,56.562,1.500,1.590,2
8000,598,199.5145000000,100.5914000000,57.555,1.500,1.590,2
8001,923,360.3556000000,102.8912000000,19.674,1.500,1.587,2
9001,433,286.9855000000,101.2299000000,34.231,1.500,1.593,200
9001,434,282.4621000000,100.9933000000,33.821,1.500,1.593,2
9001,435,281.2283000000,100.9152000000,33.903,1.500,1.593,2
9001,436,280.6319000000,100.8941000000,34.045,1.500,1.593,2
9001,437,279.9526000000,100.8501000000,34.332,1.500,1.593,2
9001,442,279.4068000000,100.7356000000,37.379,1.500,1.593,2
9001,445,279.3810000000,100.6824000000,37.823,1.500,1.573,2
9001,446,278.8985000000,100.6010000000,38.211,1.500,1.573,2
9001,451,277.5410000000,100.5189000000,38.459,1.500,1.573,2
9001,452,273.9894000000,100.3290000000,39.504,1.500,1.573,2
9001,456,270.8352000000,100.1309000000,40.895,1.500,1.573,2
9001,457,266.7638000000,99.4621000000,43.844,1.800,1.573,2
9001,460,266.4961000000,99.4189000000,44.482,1.800,1.573,2
9001,461,267.4291000000,99.4644000000,49.193,1.800,1.573,2
9001,465,272.5475000000,100.0370000000,49.191,1.500,1.573,2
9001,466,272.1617000000,100.0462000000,57.065,1.500,1.573,2
9001,519,270.7107000000,99.7664000000,56.871,1.800,1.573,2
9001,520,270.7940000000,99.7508000000,54.799,1.800,1.573,2
9001,523,267.6076000000,99.4850000000,54.850,1.800,1.573,2
9001,524,267.2264000000,99.6468000000,66.568,1.800,1.573,2
8000,542,35.6201000000,101.2527000000,11.455,1.500,1.590,2
8000,543,57.1143000000,102.1379000000,8.501,1.500,1.590,2
8000,559,70.7922000000,102.3197000000,7.679,1.500,1.590,2
8000,562,126.6443000000,101.9165000000,8.497,1.500,1.590,2
8000,563,153.0326000000,101.1042000000,12.621,1.500,1.590,2
8000,566,172.2875000000,100.6208000000,23.765,1.500,1.590,2
8000,567,176.9753000000,100.5077000000,30.955,1.500,1.590,2
8000,570,165.9984000000,100.5905000000,33.205,1.500,1.590,2
8000,573,175.1684000000,100.3867000000,46.641,2.000,1.590,2
8000,576,177.1519000000,100.3250000000,51.349,1.500,1.590,2
8000,577,177.7843000000,100.3210000000,52.788,1.500,1.590,2
8000,580,178.4540000000,100.3396000000,53.625,1.500,1.590,2
8000,581,179.6328000000,100.3387000000,54.356,1.500,1.590,2
8000,584,181.4310000000,100.3913000000,54.822,1.500,1.590,2
8000,585,182.2821000000,100.3862000000,54.849,1.500,1.590,2
8000,588,189.3586000000,100.5495000000,55.496,1.500,1.590,2
8000,589,190.4978000000,100.5841000000,55.641,1.500,1.590,2
8000,592,192.2538000000,100.5983000000,55.937,1.500,1.590,2
8000,593,193.6473000000,100.5747000000,56.215,1.500,1.590,2
8000,596,196.0995000000,100.5941000000,56.775,1.500,1.590,2
8000,597,199.4378000000,100.6486000000,57.675,1.500,1.590,2
8001,924,360.0468000000,103.0146000000,19.586,1.500,1.587,2
8000,627,159.9571000000,99.5771000000,25.372,2.000,1.590,200
8000,628,160.0845000000,99.5560000000,24.805,2.000,1.590,2
8000,629,162.7752000000,99.5145000000,24.246,2.000,1.590,2
8000,630,163.8393000000,99.5283000000,25.023,2.000,1.590,2
8000,631,163.2200000000,99.5452000000,25.316,2.000,1.590,2
8000,632,161.2205000000,99.5753000000,25.649,2.000,1.590,2
8000,654,71.7331000000,98.6837000000,9.983,2.000,1.590,200
8000,655,66.0604000000,98.7082000000,10.345,2.000,1.590,2
8000,656,68.3243000000,98.7728000000,11.271,2.000,1.590,2
8000,657,71.7633000000,98.8011000000,11.594,2.000,1.590,2
8000,658,74.0730000000,98.8008000000,10.964,2.000,1.590,2
8000,659,72.0488000000,98.6894000000,10.007,2.000,1.590,2
8000,696,166.5168000000,99.1709000000,68.341,2.500,1.590,200
8000,712,157.5464000000,98.9671000000,53.922,2.500,1.590,2
8000,730,147.9312000000,99.4382000000,44.764,2.000,1.590,2
8000,716,155.1733000000,99.5850000000,46.205,2.000,1.590,200
8000,717,156.2854000000,99.6175000000,45.516,2.000,1.590,2
8000,718,157.2254000000,99.6553000000,45.625,2.000,1.590,2
8000,719,157.1430000000,99.6325000000,46.368,2.000,1.590,2
8000,720,156.0577000000,99.5954000000,46.961,2.000,1.590,2
8000,740,150.9142000000,98.7676000000,38.858,2.500,1.590,200
8000,752,140.6052000000,98.5887000000,36.408,2.500,1.590,200
8000,756,138.6245000000,98.5280000000,37.717,2.500,1.590,2
8000,757,129.6989000000,98.3687000000,33.975,2.500,1.590,2
8000,760,131.6039000000,98.4227000000,32.489,2.500,1.590,2
8000,765,126.8204000000,98.3471000000,30.959,2.500,1.590,200
8000,778,125.1104000000,98.3190000000,32.429,2.500,1.590,2
8000,784,118.6959000000,98.2710000000,30.671,2.500,1.590,2
8000,789,112.3889000000,98.1529000000,29.282,2.500,1.590,2
8000,791,112.8823000000,98.1680000000,28.560,2.500,1.590,2
8000,792,113.5996000000,98.1276000000,27.806,2.500,1.590,2
8000,771,119.5314000000,98.2588000000,28.502,2.500,1.590,200
8000,772,120.6167000000,98.2574000000,27.496,2.500,1.590,2
8000,773,122.0622000000,98.2843000000,27.355,2.500,1.590,2
8000,774,122.7185000000,98.2921000000,27.985,2.500,1.590,2
8000,775,121.5069000000,98.2757000000,28.948,2.500,1.590,2
8000,803,107.4629000000,98.0911000000,26.839,2.500,1.590,2
8000,804,106.3276000000,98.0686000000,28.431,2.500,1.590,2
8000,807,105.1661000000,98.0914000000,28.296,2.500,1.590,2
8000,808,99.9563000000,98.0387000000,27.715,2.500,1.590,2
8000,811,98.4699000000,98.0001000000,27.553,2.500,1.590,2
8000,814,90.6420000000,97.9667000000,27.166,2.500,1.590,2
8000,817,90.8908000000,98.0266000000,25.449,2.500,1.590,2
8000,818,91.3152000000,98.0682000000,22.690,2.500,1.590,2
8000,819,83.4337000000,97.9509000000,22.685,2.500,1.590,2
8000,820,83.8160000000,97.9409000000,25.311,2.500,1.590,2
8000,826,84.0912000000,97.8571000000,27.161,2.500,1.590,2
8000,827,82.9206000000,97.8971000000,27.190,2.500,1.590,2
8000,831,78.1194000000,97.9447000000,27.366,2.500,1.590,2
8000,832,76.5938000000,97.9481000000,27.506,2.500,1.590,2
8000,835,71.4132000000,97.9108000000,27.965,2.500,1.590,2
8000,840,68.6056000000,97.9760000000,23.660,2.500,1.590,2
8000,844,61.5575000000,98.0231000000,24.606,2.500,1.590,2
8000,845,64.0812000000,97.8459000000,27.263,2.500,1.590,2
8000,848,63.8107000000,97.8317000000,29.056,2.500,1.590,2
8001,928,343.9094000000,104.3917000000,12.517,1.500,1.587,200
8001,929,368.5196000000,104.0511000000,9.071,1.500,1.587,2
8001,930,1.8348000000,104.0931000000,7.765,1.500,1.587,2
8001,931,9.0335000000,104.2625000000,7.766,1.500,1.587,2
8001,934,35.8772000000,103.0971000000,8.874,1.500,1.587,2
8001,935,48.0436000000,102.3142000000,10.132,1.500,1.587,2
8001,946,54.7805000000,101.9049000000,10.860,1.500,1.587,2
8001,947,63.0505000000,101.6877000000,11.633,1.500,1.587,2
8001,948,71.2221000000,101.4437000000,12.206,1.500,1.587,2
8001,949,79.3533000000,101.3910000000,12.716,1.500,1.587,2
8001,950,86.4256000000,101.2661000000,13.077,1.500,1.587,2
8001,951,94.8841000000,101.2450000000,13.357,1.500,1.587,2
8001,952,98.2716000000,101.2018000000,13.423,1.500,1.587,2
8001,953,109.5054000000,101.0111000000,13.521,1.500,1.587,2
8001,976,141.1862000000,100.9407000000,16.496,1.500,1.587,2
8001,987,169.0577000000,100.3508000000,27.420,1.500,1.587,2
8001,994,174.0232000000,100.2130000000,31.993,1.500,1.587,2
8001,1002,181.1321000000,100.0274000000,42.533,1.500,1.587,2
8001,1016,74.0248000000,99.2564000000,27.451,2.000,1.571,200
8001,1017,74.6397500000,99.2760500000,26.914,2.000,1.571,2
8001,1018,76.2289000000,99.2310000000,27.067,2.000,1.571,2
8001,1019,77.1208000000,99.2033000000,28.111,2.000,1.571,2
8001,1020,74.9659000000,99.2449000000,28.447,2.000,1.571,2
8001,1022,71.1892000000,99.1621000000,32.760,2.000,1.571,200
8001,1048,104.5239000000,99.0552000000,29.121,2.000,1.571,2
8001,1071,143.2349000000,99.1479000000,36.670,2.000,1.571,2
8001,1107,167.4630000000,99.2328000000,57.063,2.000,1.571,2
8001,1059,132.6968000000,99.1775000000,28.345,2.000,1.571,200
8001,1060,133.5460000000,99.2109000000,28.038,2.000,1.571,2
8001,1061,131.6459000000,99.1791000000,29.140,2.000,1.571,2
8001,1062,133.3869000000,99.1478000000,29.641,2.000,1.571,2
8001,1090,165.6663000000,99.2798000000,46.924,2.000,1.571,200
8001,1091,164.6569000000,99.2654000000,47.450,2.000,1.571,2
8001,1092,165.3418000000,99.2796000000,48.281,2.000,1.571,2
8001,1112,188.0246000000,99.3537000000,63.719,2.000,1.571,200
8001,1115,187.9216000000,99.3554000000,63.190,2.000,1.571,2
8001,1126,181.9290000000,99.2465000000,44.197,2.000,1.571,2
8002,1177,149.4309000000,94.7439000000,4.345,2.000,1.541,200
8002,1178,155.0296000000,94.8559000000,4.656,2.000,1.541,2
8002,1191,198.8441000000,98.4635000000,19.925,2.000,1.541,2
8002,1216,76.3303000000,98.8854000000,22.227,2.000,1.541,200
8002,1218,65.8862000000,99.3177000000,17.643,2.000,1.541,2
8002,1242,115.1329000000,98.6779000000,13.491,2.000,1.541,2
8002,1243,116.7539000000,98.6860000000,13.590,2.000,1.541,2
8002,1317,143.6333000000,98.9051000000,26.249,2.000,1.541,200
8002,1321,139.4507000000,98.8357000000,29.885,2.000,1.541,2
8002,1322,144.5309000000,98.8228000000,25.931,2.000,1.541,2
8002,1325,150.6001000000,98.6991000000,22.528,2.000,1.541,2
8002,1326,153.6770000000,98.8401000000,21.560,2.000,1.541,2
8002,1330,151.4780000000,98.7817000000,22.130,2.000,1.541,2
8002,1331,158.1058000000,98.8749000000,21.032,2.000,1.541,2
8002,1332,168.4047000000,98.6917000000,22.428,2.000,1.541,2
8002,1334,157.8363000000,98.7510000000,26.184,2.000,1.541,2
8002,1335,173.1518000000,98.9892000000,34.950,2.000,1.541,2
9001,200,96.8737000000,99.4297000000,38.509,1.500,1.593,900
9001,201,97.9277000000,99.4322000000,40.145,1.500,1.593,9
9001,202,102.2312000000,99.1459000000,39.310,1.500,1.593,9
9001,203,101.2802000000,99.2017000000,37.402,1.500,1.593,9
8000,621,166.7427000000,99.5389000000,27.316,2.000,1.590,9
8000,634,153.3080000000,99.5661000000,23.381,2.000,1.590,900
8000,635,149.7949000000,99.5094000000,21.671,2.000,1.590,9
